time,position_type,lat,lon,alt,VN,VE,VD,heading
944.97286,rtk_fixed,58.0813347,56.350563,98.485,18.06,3.535,-0.001,10.035906939453527
945.97288,rtk_fixed,58.0814973,56.3506242,98.379,18.146,3.635,0.149,10.544675364888642
946.97288,rtk_fixed,58.081661,56.3506868,98.263,18.219,3.726,0.086,10.860097248491469
947.97288,rtk_fixed,58.0818249,56.3507501,98.192,18.271,3.751,0.07,10.959257530891497
948.9729,rtk_fixed,58.0819887,56.3508151,98.113,18.204,3.884,0.085,11.827371138158695
949.9729,rtk_fixed,58.0821523,56.3508818,98.04,18.187,3.914,0.12,10.839847313865521
950.97292,rtk_fixed,58.0823158,56.350949,97.967,18.174,3.896,0.047,12.778027916759013
951.97292,rtk_fixed,58.0824795,56.3510171,97.885,18.298,4.16,0.071,11.365612714849552
952.97292,rtk_fixed,58.0826428,56.3510842,97.861,18.156,3.902,0.052,11.333422383779096
953.97294,rtk_fixed,58.0828051,56.3511491,97.79,18.049,3.758,0.051,10.604731116130523
954.97294,rtk_fixed,58.0829662,56.3512113,97.752,17.89,3.652,0.127,10.412419764573519
955.97294,rtk_fixed,58.0831259,56.3512729,97.743,17.74,3.628,-0.033,10.43686011864316
956.97296,rtk_fixed,58.083284,56.3513355,97.725,17.568,3.715,0.029,12.271421056523474
957.97296,rtk_fixed,58.0834403,56.351399,97.696,17.376,3.734,-0.025,11.365360115614196
958.97296,rtk_fixed,58.0835946,56.3514614,97.744,17.122,3.664,-0.034,11.923828072088243
959.97298,rtk_fixed,58.0837468,56.3515215,97.818,16.902,3.502,-0.061,10.998279405812134
960.97298,rtk_fixed,58.083897,56.35158,97.929,16.606,3.479,-0.074,10.48847258405291
961.97298,rtk_fixed,58.084044,56.3516388,98.059,16.246,3.491,-0.132,11.983663012598255
962.973,rtk_fixed,58.0841869,56.3516965,98.181,15.834,3.377,-0.199,10.607021156857765
963.973,rtk_fixed,58.0843261,56.3517512,98.363,15.359,3.178,-0.159,11.29702882363539
964.97302,rtk_fixed,58.0844619,56.3518037,98.497,15.078,3.033,-0.175,10.769419790623232
965.97302,rtk_fixed,58.0845962,56.3518536,98.692,14.885,2.915,-0.219,11.1018466709849
966.97302,rtk_fixed,58.0847268,56.3519039,98.976,14.361,3.028,-0.275,11.894311364951472
967.97304,rtk_fixed,58.0848514,56.3519583,99.229,13.729,3.288,-0.257,13.676282942697181
968.97304,rtk_fixed,58.0849732,56.3520094,99.404,13.564,2.845,-0.08,10.604414640122764
969.97304,rtk_fixed,58.085096,56.3520562,99.359,13.703,2.797,-0.156,11.716113141175713
970.97306,rtk_fixed,58.0852216,56.3521045,99.385,14.093,2.902,0.035,11.187224166369921
971.97306,rtk_fixed,58.0853498,56.3521548,99.454,14.285,2.957,-0.053,11.148695087011866
972.97306,rtk_fixed,58.085476,56.3522025,99.482,13.94,2.743,-0.104,11.474408557586873
973.97308,rtk_fixed,58.0855998,56.3522499,99.578,13.736,2.843,-0.048,10.822370383137702
974.97308,rtk_fixed,58.0857225,56.3523009,99.674,13.676,2.922,-0.329,11.595820403129421
975.9731,rtk_fixed,58.0858419,56.352354,99.748,13.142,3.156,-0.094,12.500390570885067
976.9731,rtk_fixed,58.0859541,56.3524056,99.838,12.125,3.022,-0.029,12.580070045114196
977.9731,rtk_fixed,58.0860558,56.3524539,99.933,11.072,2.82,-0.06,13.349288536880293
978.97312,rtk_fixed,58.0861499,56.3524997,99.989,10.319,2.657,-0.089,14.467079243962422
979.97312,rtk_fixed,58.0862391,56.3525486,99.98,9.773,2.969,-0.004,17.177916379024257
980.97312,rtk_fixed,58.0863188,56.3525995,99.893,8.476,2.979,0.103,18.484082894961595
981.97314,rtk_fixed,58.0863892,56.352649,99.801,7.663,2.928,0.121,20.312229109847568
982.97314,rtk_fixed,58.0864555,56.3526992,99.67,7.221,2.945,0.113,22.331908863079736
983.97314,rtk_fixed,58.0865151,56.3527454,99.586,6.371,2.514,0.078,20.703622570619952
984.97316,rtk_fixed,58.0865684,56.3527774,99.547,5.843,1.67,0.051,13.392838461405907
985.97316,rtk_fixed,58.0866185,56.3527976,99.506,5.404,0.986,-0.004,9.533940293430582
986.97316,rtk_fixed,58.0866606,56.3528059,99.455,4.278,0.273,0.044,1.7819361905802873
987.97318,rtk_fixed,58.0866923,56.3528054,99.331,3.357,-0.144,0.154,355.5291488606915
988.97318,rtk_fixed,58.0867219,56.3527985,99.175,3.307,-0.467,0.157,347.6951513733529
989.9732,rtk_fixed,58.0867514,56.3527847,99.211,3.263,-0.919,0.059,342.3990573580677
990.9732,rtk_fixed,58.0867815,56.3527643,99.111,3.304,-1.331,0.106,336.1041034529713
991.9732,rtk_fixed,58.0868075,56.3527416,99.066,2.536,-1.339,0.077,332.0142473935835
992.97322,rtk_fixed,58.086825,56.3527226,99.031,1.815,-1.032,0.066,326.75183092255173
993.97322,rtk_fixed,58.0868408,56.3527017,98.933,1.679,-1.371,0.132,321.21224809099175
994.97322,rtk_fixed,58.0868569,56.3526783,98.821,1.786,-1.481,0.082,318.7384007895324
995.97324,rtk_fixed,58.0868735,56.352649,98.83,1.897,-1.854,-0.002,316.1322601700153
996.97324,rtk_fixed,58.0868911,56.3526187,98.701,1.995,-1.843,0.124,317.419877358799
997.97324,rtk_fixed,58.0869103,56.3525871,98.655,2.111,-1.869,0.104,319.1845768867266
998.97326,rtk_fixed,58.08693,56.3525572,98.594,2.258,-1.797,-0.022,321.83695796626955
999.97326,rtk_fixed,58.0869509,56.3525265,98.572,2.246,-1.886,0.021,323.2852879637602
1000.97326,rtk_fixed,58.0869718,56.3524996,98.568,2.441,-1.395,0.015,328.85735382748766
1001.97328,rtk_fixed,58.0869924,56.3524775,98.532,2.363,-1.141,0.011,335.775018857953
1002.97328,rtk_fixed,58.0870143,56.3524629,98.402,2.477,-0.816,0.158,344.34932966461264
1003.9733,rtk_fixed,58.0870383,56.3524539,98.285,2.713,-0.525,0.122,352.5946205914572
1004.9733,rtk_fixed,58.0870642,56.3524526,98.261,2.976,0.072,-0.068,1.9772654540360104
1005.9733,rtk_fixed,58.0870913,56.3524578,98.147,3.187,0.426,0.094,10.12557599753988
1006.97332,rtk_fixed,58.0871272,56.352472,98.033,4.383,0.988,0.125,12.293697108470871
1007.97332,rtk_fixed,58.0871759,56.352492,97.929,5.938,1.243,0.076,10.587140975030383
1008.97332,rtk_fixed,58.0872382,56.3525151,97.872,7.292,1.421,0.045,10.873597784534835
1009.97334,rtk_fixed,58.0873109,56.3525438,97.845,8.449,1.803,0.008,10.976786893632244
1010.97334,rtk_fixed,58.0873938,56.3525792,97.842,9.562,2.223,0.012,12.088038136778957
1011.97334,rtk_fixed,58.0874866,56.3526187,97.825,10.66,2.338,0.001,12.311210329357158
1012.97336,rtk_fixed,58.087587,56.3526584,97.803,11.387,2.353,0.003,10.63580379133815
1013.97336,rtk_fixed,58.0876933,56.3526983,97.791,12.037,2.341,0.012,11.272950834342213
1014.97338,rtk_fixed,58.0878049,56.3527397,97.802,12.644,2.485,-0.016,11.071637328039063
1015.97338,rtk_fixed,58.087922,56.3527838,97.809,13.226,2.641,-0.016,11.221886789566847
1016.97338,rtk_fixed,58.0880448,56.3528294,97.815,13.855,2.719,0.011,9.761405498181634
1017.9734,rtk_fixed,58.0881734,56.3528758,97.831,14.524,2.758,-0.012,10.085230166329978
1018.9734,rtk_fixed,58.0883076,56.3529237,97.852,15.117,2.852,-0.028,9.254653472121277
1019.9734,rtk_fixed,58.0884456,56.3529724,97.931,15.444,2.882,-0.062,9.9203595352771
1020.97342,rtk_fixed,58.0885855,56.3530209,97.922,15.622,2.877,-0.007,9.302045619148346
1021.97342,rtk_fixed,58.0887265,56.3530706,97.914,15.763,2.937,0.018,9.265499496627843
1022.97342,rtk_fixed,58.0888685,56.3531206,97.972,15.857,2.949,-0.053,9.749168698885441
1023.97344,rtk_fixed,58.0890121,56.3531704,98.015,16.103,2.929,-0.049,9.04227517301227
1024.97344,rtk_fixed,58.0891581,56.3532195,98.031,16.373,2.932,-0.063,9.989921796014364
1025.97344,rtk_fixed,58.0893065,56.3532676,98.068,16.604,2.828,-0.039,9.74104766715904
1026.97346,rtk_fixed,58.0894568,56.3533145,98.1,16.812,2.74,-0.017,9.438581774054544
1027.97346,rtk_fixed,58.0896086,56.3533596,98.123,16.946,2.599,-0.041,7.972667763032954
1028.97348,rtk_fixed,58.0897611,56.3534026,98.171,17.028,2.503,-0.036,7.821333465556714
1029.97348,rtk_fixed,58.0899136,56.3534448,98.252,16.946,2.463,-0.048,7.7080652921171735
1030.97348,rtk_fixed,58.0900655,56.353487,98.321,16.902,2.494,-0.111,8.764173659000354
1031.9735,rtk_fixed,58.0902164,56.35353,98.332,16.722,2.612,-0.026,8.56620393547135
1032.9735,rtk_fixed,58.0903663,56.3535732,98.348,16.694,2.529,-0.021,8.253740475238518
1033.9735,rtk_fixed,58.090516,56.353616,98.425,16.639,2.525,-0.034,8.957389932364837
1034.97352,rtk_fixed,58.0906654,56.3536579,98.457,16.645,2.449,-0.042,7.019450233361371
1035.97352,rtk_fixed,58.0908143,56.3536975,98.463,16.517,2.298,-0.016,7.080967901814324
1036.97352,rtk_fixed,58.0909599,56.3537374,98.501,16.084,2.332,-0.042,7.245238685955549
1037.97354,rtk_fixed,58.0911018,56.3537794,98.472,15.701,2.501,-0.084,8.709715427915556
1038.97354,rtk_fixed,58.0912412,56.3538245,98.48,15.466,2.712,0.021,9.416074369318167
1039.97356,rtk_fixed,58.0913794,56.3538726,98.435,15.39,2.912,0.0,9.937502292109787
1040.97356,rtk_fixed,58.0915177,56.3539258,98.452,15.405,3.225,0.012,10.940362431066845
1041.97356,rtk_fixed,58.0916566,56.3539818,98.537,15.512,3.305,-0.051,11.484807258782832
1042.97358,rtk_fixed,58.0917963,56.3540393,98.615,15.576,3.421,-0.1,12.537076540288721
1043.97358,rtk_fixed,58.0919367,56.3540994,98.689,15.625,3.665,-0.105,11.605806640345413
1044.97358,rtk_fixed,58.0920776,56.3541613,98.8,15.718,3.727,-0.099,13.286588482256455
1045.9736,rtk_fixed,58.0922182,56.3542255,98.929,15.635,3.824,-0.117,12.931826539088306
1046.9736,rtk_fixed,58.0923585,56.3542894,99.019,15.604,3.739,-0.137,13.27518044353235
1047.9736,rtk_fixed,58.0924985,56.3543544,99.082,15.595,3.755,-0.155,12.907995623939964
1048.97362,rtk_fixed,58.0926387,56.3544176,99.219,15.629,3.708,-0.141,12.853153681916986
1049.97362,rtk_fixed,58.0927792,56.3544799,99.393,15.648,3.683,-0.18,13.342612476948107
1050.97362,rtk_fixed,58.0929195,56.3545416,99.631,15.566,3.612,-0.216,12.835374480570467
1051.97364,rtk_fixed,58.0930577,56.3546017,99.824,15.248,3.505,-0.209,11.557456091644013
1052.97364,rtk_fixed,58.0931922,56.3546604,99.972,14.883,3.447,-0.173,11.762238327045191
1053.97366,rtk_fixed,58.0933248,56.3547197,100.113,14.753,3.542,-0.168,12.82170557240181
1054.97366,rtk_fixed,58.0934583,56.3547811,100.218,14.903,3.673,-0.08,13.204472923663133
1055.97366,rtk_fixed,58.0935937,56.3548457,100.339,15.123,3.867,-0.112,14.339254103132495
1056.97368,rtk_fixed,58.0937311,56.3549137,100.429,15.389,4.062,-0.084,14.902702693962011
1057.97368,rtk_fixed,58.0938705,56.3549847,100.543,15.577,4.25,-0.092,15.271004217605705
1058.97368,rtk_fixed,58.0940087,56.3550586,100.605,15.318,4.379,-0.076,15.185603183891747
1059.9737,rtk_fixed,58.0941458,56.3551341,100.647,15.362,4.47,-0.069,15.473464923697621
1060.9737,rtk_fixed,58.0942858,56.3552112,100.683,15.688,4.601,-0.001,16.169825384401182
1061.9737,rtk_fixed,58.0944276,56.3552905,100.65,15.821,4.702,0.028,15.376509259518524
1062.97372,rtk_fixed,58.0945699,56.3553715,100.621,15.859,4.826,0.04,17.136088412813834
1063.97372,rtk_fixed,58.0947123,56.3554544,100.586,15.847,4.92,0.053,16.886799428850082
1064.97374,rtk_fixed,58.0948547,56.3555383,100.549,15.863,4.958,0.062,17.192039053680517
1065.97374,rtk_fixed,58.0949971,56.3556226,100.481,15.848,4.993,0.046,17.172581131375498
1066.97374,rtk_fixed,58.0951388,56.3557064,100.405,15.754,4.891,0.083,16.61134134176258
1067.97376,rtk_fixed,58.0952797,56.3557881,100.296,15.674,4.789,0.1,17.170197595208656
1068.97376,rtk_fixed,58.0954197,56.3558687,100.166,15.554,4.757,0.115,15.985664132154882
1069.97376,rtk_fixed,58.0955586,56.3559507,100.078,15.439,4.84,0.096,17.015701322090486
1070.97378,rtk_fixed,58.0956971,56.3560331,99.955,15.44,4.886,0.123,16.26653892381281
1071.97378,rtk_fixed,58.0958362,56.3561173,99.795,15.516,5.02,0.155,18.153174178553883
1072.97378,rtk_fixed,58.095976,56.3562048,99.681,15.582,5.212,0.113,17.215798129916386
1073.9738,rtk_fixed,58.0961152,56.3562942,99.595,15.448,5.266,0.136,18.129323093816236
1074.9738,rtk_fixed,58.0962534,56.3563824,99.498,15.358,5.194,0.064,18.829940386350692
1075.9738,rtk_fixed,58.0963908,56.3564709,99.416,15.296,5.191,0.066,17.84950944531057
1076.97382,rtk_fixed,58.096528,56.3565583,99.35,15.291,5.137,0.073,17.835870673082827
1077.97382,rtk_fixed,58.0966657,56.3566452,99.247,15.344,5.127,0.087,17.593103955201578
1078.97384,rtk_fixed,58.096804,56.3567322,99.163,15.428,5.138,0.082,17.491782380077893
1079.97384,rtk_fixed,58.0969423,56.3568188,99.125,15.366,5.08,0.051,18.78704078425119
1080.97384,rtk_fixed,58.0970763,56.3569025,99.145,14.691,4.85,-0.008,17.289199158205967
1081.97386,rtk_fixed,58.0972017,56.3569813,99.176,13.661,4.551,-0.044,19.036643783818164
1082.97386,rtk_fixed,58.0973183,56.3570548,99.194,12.781,4.266,-0.047,17.53675108233568
1083.97386,rtk_fixed,58.0974291,56.357126,99.154,12.145,4.182,0.017,19.515272769304026
1084.97388,rtk_fixed,58.0975337,56.357196,99.152,11.395,4.084,-0.004,19.93691574828243
1085.97388,rtk_fixed,58.0976288,56.3572616,99.122,10.185,3.753,0.019,20.36313699955206
1086.97388,rtk_fixed,58.0977121,56.3573197,99.096,8.932,3.318,0.023,20.10464064502919
1087.9739,rtk_fixed,58.0977864,56.3573724,99.086,7.921,2.996,0.033,19.82969107311719
1088.9739,rtk_fixed,58.0978482,56.3574165,99.081,6.485,2.444,-0.002,20.691615106826855
1089.9739,rtk_fixed,58.0979013,56.3574549,98.97,5.753,2.21,0.104,20.025934328070583
1090.97392,rtk_fixed,58.0979515,56.3574904,98.961,5.523,2.021,0.035,19.151782169113396
1091.97392,rtk_fixed,58.0979946,56.3575199,98.927,4.32,1.694,0.02,20.883836250196815
1092.97394,rtk_fixed,58.0980317,56.3575438,98.876,4.207,1.244,-0.023,15.904118483145442
1093.97394,rtk_fixed,58.0980694,56.3575624,98.832,4.202,1.022,0.051,12.156459684159524
1094.97394,rtk_fixed,58.0981069,56.3575778,98.838,4.122,0.883,0.012,9.942552295546184
1095.97396,rtk_fixed,58.0981435,56.3575894,98.871,4.055,0.669,-0.034,10.337077937523183
1096.97396,rtk_fixed,58.0981789,56.357601,98.838,3.956,0.7,-0.004,7.681523640782126
1097.97396,rtk_fixed,58.0982138,56.3576106,98.868,3.891,0.535,-0.057,8.188479263014182
1098.97398,rtk_fixed,58.098248,56.3576218,98.871,3.751,0.7,-0.007,9.16408780314466
1099.97398,rtk_fixed,58.0982759,56.3576323,98.838,2.827,0.595,0.028,11.558191523818932
1100.97398,rtk_fixed,58.0982999,56.3576411,98.835,2.668,0.403,-0.031,10.220088871717717
1101.974,rtk_fixed,58.0983222,56.3576494,98.83,2.513,0.385,-0.026,5.246927456532058
1102.974,rtk_fixed,58.0983446,56.3576528,98.854,2.532,0.111,0.015,3.4798685040187882
1103.97402,rtk_fixed,58.098369,56.3576562,98.924,2.836,0.304,-0.016,4.281333022398804
1104.97402,rtk_fixed,58.0983958,56.3576595,98.869,3.122,0.255,0.023,3.5081932212903855
1105.97402,rtk_fixed,58.0984303,56.3576644,98.876,4.275,0.304,0.02,3.8125283248576016
1106.97404,rtk_fixed,58.0984794,56.3576718,98.911,6.039,0.504,-0.072,4.212733865410953
1107.97404,rtk_fixed,58.0985393,56.3576821,99.058,6.718,0.699,-0.119,5.442486638882391
1108.97404,rtk_fixed,58.0986011,56.357697,99.111,6.981,0.921,-0.091,8.121535097029211
1109.97406,rtk_fixed,58.0986694,56.3577155,99.144,7.912,1.158,-0.014,7.613484419328401
1110.97406,rtk_fixed,58.0987478,56.3577377,99.156,9.085,1.371,-0.015,8.739880288167035
1111.97406,rtk_fixed,58.0988371,56.3577637,99.191,10.292,1.584,-0.029,8.538169876604481
1112.97408,rtk_fixed,58.0989362,56.3577928,99.222,11.276,1.739,-0.032,7.681616033011994
1113.97408,rtk_fixed,58.0990398,56.3578212,99.27,11.612,1.605,-0.038,7.796318321402284
1114.97408,rtk_fixed,58.0991456,56.3578504,99.288,11.841,1.778,-0.033,8.821369055477088
1115.9741,rtk_fixed,58.099253,56.3578822,99.279,11.983,1.895,0.014,8.461914310717784
1116.9741,rtk_fixed,58.0993626,56.357917,99.223,12.298,2.081,-0.079,9.895489838044279
1117.97412,rtk_fixed,58.0994761,56.3579551,99.293,12.786,2.368,-0.023,11.339561272190405
1118.97412,rtk_fixed,58.0995928,56.358,99.323,13.012,2.769,-0.065,12.05863702418618
1119.97412,rtk_fixed,58.099709,56.3580503,99.339,12.887,3.039,0.006,13.567680288259758
1120.97414,rtk_fixed,58.0998205,56.358102,99.289,12.269,2.896,-0.193,14.183806022323068
1121.97414,rtk_fixed,58.0999214,56.3581507,99.267,10.851,2.794,0.015,13.094284178718297
1122.97414,rtk_fixed,58.1000107,56.3581942,99.242,9.642,2.476,0.007,13.969105869141353
1123.97416,rtk_fixed,58.1000911,56.3582353,99.199,8.629,2.38,0.025,15.638742575735582
1124.97416,rtk_fixed,58.1001607,56.3582727,99.098,7.374,2.123,0.119,14.890914307880045
1125.97416,rtk_fixed,58.1002155,56.358303,99.031,5.499,1.628,0.073,16.776535469166237
1126.97418,rtk_fixed,58.1002528,56.3583236,98.99,3.66,1.044,0.04,16.363701551333527
1127.97418,rtk_fixed,58.1002825,56.3583387,98.957,3.227,0.834,0.029,12.921760885758792
1128.97418,rtk_fixed,58.100309,56.3583501,98.91,2.791,0.579,0.027,12.678579734308904
1129.9742,rtk_fixed,58.1003325,56.3583617,98.9,2.531,0.643,0.0,12.987361438136814
1130.9742,rtk_fixed,58.1003569,56.3583739,98.918,2.824,0.739,0.021,14.382119846064029
1131.97422,rtk_fixed,58.1003862,56.3583874,98.944,3.442,0.819,-0.005,14.043684050176145
1132.97422,rtk_fixed,58.1004232,56.358407,98.98,4.462,1.278,-0.067,14.544566556238937
1133.97422,rtk_fixed,58.10047,56.3584318,99.086,5.526,1.577,-0.067,15.21518876887828
1134.97424,rtk_fixed,58.1005263,56.3584642,99.123,6.593,2.047,-0.068,16.96880143303432
1135.97424,rtk_fixed,58.1005913,56.3585032,99.149,7.574,2.453,-0.038,16.625579733453165
1136.97424,rtk_fixed,58.1006603,56.3585448,99.239,7.611,2.398,-0.055,17.230203881216337
1137.97426,rtk_fixed,58.1007261,56.3585828,99.3,7.194,2.167,-0.052,16.844395171010387
1138.97426,rtk_fixed,58.1007879,56.3586165,99.369,6.654,1.9,-0.046,15.655205524115367
1139.97426,rtk_fixed,58.1008369,56.3586428,99.382,4.844,1.354,-0.062,14.806615357766933
1140.97428,rtk_fixed,58.1008682,56.3586597,99.397,3.095,0.888,-0.006,14.540702009840926
1141.97428,rtk_fixed,58.1008927,56.3586726,99.418,2.608,0.729,-0.037,14.483512695138872
1142.9743,rtk_fixed,58.1009141,56.3586836,99.456,2.314,0.643,-0.03,15.197346722417926
1143.9743,rtk_fixed,58.1009346,56.3586935,99.479,2.254,0.565,-0.01,13.499364277662485
1144.9743,rtk_fixed,58.1009551,56.3587036,99.487,2.337,0.506,-0.056,15.537091356508897
1145.97432,rtk_fixed,58.1009755,56.3587154,99.429,2.408,0.589,0.006,17.973291931619872
1146.97432,rtk_fixed,58.1009973,56.358731,99.386,2.39,0.963,0.204,21.293891851935566
1147.97432,rtk_fixed,58.1010206,56.3587484,99.469,2.587,1.103,-0.055,21.84881744037261
1148.97434,rtk_fixed,58.1010477,56.3587674,99.458,3.317,1.156,-0.044,18.596562143493365
1149.97434,rtk_fixed,58.1010856,56.3587906,99.445,4.681,1.466,0.023,16.992167879412072
1150.97434,rtk_fixed,58.1011383,56.3588209,99.501,6.333,1.914,-0.033,16.132713129869913
1151.97436,rtk_fixed,58.1012024,56.3588568,99.587,7.439,2.211,-0.051,16.497345254334263
1152.97436,rtk_fixed,58.1012765,56.3588985,99.653,8.577,2.572,-0.058,15.970841935984726
1153.97436,rtk_fixed,58.1013598,56.3589462,99.736,9.534,2.893,-0.088,15.746398283514553
1154.97438,rtk_fixed,58.1014472,56.3589957,99.829,9.826,2.925,-0.099,16.575833701581217
1155.97438,rtk_fixed,58.1015387,56.3590471,99.925,10.378,3.075,-0.1,15.831167932958463
1156.9744,rtk_fixed,58.1016357,56.359102,99.974,10.975,3.293,-0.057,16.605452529905286
1157.9744,rtk_fixed,58.1017379,56.3591606,100.019,11.555,3.535,-0.021,17.674130257871205
1158.9744,rtk_fixed,58.1018451,56.3592238,100.062,12.098,3.791,-0.064,17.199611327298836
1159.97442,rtk_fixed,58.1019564,56.359289,100.135,12.485,3.879,-0.066,16.245166797711516
1160.97442,rtk_fixed,58.1020701,56.3593551,100.179,12.713,3.916,-0.023,17.52101920196012
1161.97442,rtk_fixed,58.1021858,56.3594217,100.22,12.936,3.927,-0.029,15.527268846931264
1162.97444,rtk_fixed,58.1023031,56.3594892,100.252,13.093,4.001,-0.058,16.13321356059744
1163.97444,rtk_fixed,58.1024201,56.3595569,100.292,13.022,3.992,-0.029,16.02855623457806
1164.97444,rtk_fixed,58.1025376,56.3596256,100.384,13.127,4.068,-0.097,17.463386876163913
1165.97446,rtk_fixed,58.1026555,56.3596948,100.459,13.108,4.067,-0.073,17.19512197192963
1166.97446,rtk_fixed,58.1027728,56.3597633,100.542,13.068,4.066,-0.062,17.518295547835905
1167.97446,rtk_fixed,58.1028911,56.3598327,100.689,13.251,4.077,-0.146,16.07032973884027
1168.97448,rtk_fixed,58.1030107,56.3599029,100.925,13.369,4.145,-0.18,16.32241169287761
1169.97448,rtk_fixed,58.1031316,56.3599734,101.09,13.572,4.189,-0.187,15.905973664795763
1170.9745,rtk_fixed,58.1032546,56.3600437,101.217,13.759,4.175,-0.173,15.559653029782439
1171.9745,rtk_fixed,58.1033794,56.3601145,101.333,13.951,4.169,-0.133,16.12260256668492
1172.9745,rtk_fixed,58.1035055,56.360187,101.412,14.138,4.374,-0.162,17.52191986632602
1173.97452,rtk_fixed,58.1036333,56.3602608,101.474,14.268,4.339,-0.028,16.32562496461696
1174.97452,rtk_fixed,58.1037602,56.3603329,101.558,14.036,4.217,-0.093,16.848136576968148
1175.97452,rtk_fixed,58.1038847,56.3604035,101.645,13.77,4.162,-0.093,16.054484290832686
1176.97454,rtk_fixed,58.1040067,56.3604742,101.712,13.555,4.177,-0.08,17.194693687464817
1177.97454,rtk_fixed,58.1041298,56.3605449,101.811,13.788,4.139,-0.139,15.468651389194246
1178.97454,rtk_fixed,58.1042554,56.3606168,101.97,14.08,4.285,-0.133,17.32579781662921
1179.97456,rtk_fixed,58.1043843,56.3606913,102.116,14.464,4.451,-0.163,15.762651040180629
1180.97456,rtk_fixed,58.1045172,56.3607672,102.191,14.938,4.489,-0.079,15.617231887175906
1181.97456,rtk_fixed,58.1046536,56.3608442,102.231,15.246,4.577,-0.066,15.759403124822535
1182.97458,rtk_fixed,58.1047913,56.3609211,102.289,15.297,4.51,-0.059,15.315580775762148
1183.97458,rtk_fixed,58.1049267,56.3609959,102.334,14.987,4.384,-0.016,15.321855117270303
1184.9746,rtk_fixed,58.1050607,56.3610706,102.383,14.902,4.453,-0.055,15.742040404700631
1185.9746,rtk_fixed,58.1051945,56.3611472,102.45,14.902,4.54,-0.064,16.91550775206345
1186.9746,rtk_fixed,58.1053287,56.3612246,102.509,14.969,4.548,-0.076,16.400576865007995
1187.97462,rtk_fixed,58.1054624,56.3613006,102.578,14.815,4.484,-0.059,16.79813551613609
1188.97462,rtk_fixed,58.1055931,56.3613764,102.632,14.504,4.419,-0.034,16.00301127229504
1189.97462,rtk_fixed,58.1057228,56.3614506,102.651,14.472,4.345,-0.02,16.322956162626834
1190.97464,rtk_fixed,58.1058542,56.3615255,102.633,14.67,4.466,0.029,15.750104033588983
1191.97464,rtk_fixed,58.1059884,56.361602,102.607,15.106,4.615,-0.143,17.040117954665025
1192.97464,rtk_fixed,58.1061254,56.3616792,102.642,15.284,4.547,-0.034,16.324901147469568
1193.97466,rtk_fixed,58.1062634,56.3617551,102.735,15.302,4.556,0.111,15.120847860430546
1194.97466,rtk_fixed,58.1064015,56.3618282,102.698,15.358,4.288,-0.076,14.501099318771896
1195.97468,rtk_fixed,58.106539,56.3618983,102.671,15.218,4.088,0.071,13.393033463916838
1196.97468,rtk_fixed,58.1066757,56.3619655,102.668,15.189,3.887,-0.032,13.7481769485642
1197.97468,rtk_fixed,58.1068113,56.3620318,102.65,15.065,3.877,0.05,13.919050223631608
1198.9747,rtk_fixed,58.1069459,56.362097,102.627,14.956,3.825,-0.005,13.441268328252308
1199.9747,rtk_fixed,58.1070794,56.362161,102.64,14.807,3.751,0.015,13.85239477613175
1200.9747,rtk_fixed,58.1072116,56.3622248,102.648,14.713,3.793,-0.017,13.000478950558428
1201.97472,rtk_fixed,58.1073442,56.3622879,102.677,14.797,3.706,-0.07,13.316084669585338
1202.97472,rtk_fixed,58.1074778,56.3623512,102.657,14.927,3.734,-0.019,12.928453037716373
1203.97472,rtk_fixed,58.1076119,56.3624152,102.656,14.919,3.772,0.018,12.875455759820978
1204.97474,rtk_fixed,58.1077446,56.362478,102.611,14.695,3.666,0.045,13.764115146844052
1205.97474,rtk_fixed,58.1078755,56.3625392,102.545,14.539,3.61,0.101,12.807095255476671
1206.97474,rtk_fixed,58.1080056,56.3625998,102.46,14.481,3.566,0.084,13.007379276864206
1207.97476,rtk_fixed,58.1081364,56.3626614,102.392,14.642,3.678,0.069,13.790127643892687
1208.97476,rtk_fixed,58.1082702,56.3627256,102.328,15.025,3.8,0.052,13.849549083238916
1209.97478,rtk_fixed,58.1084073,56.3627902,102.22,15.364,3.814,0.087,13.776242228497141
1210.97478,rtk_fixed,58.1085467,56.3628551,102.114,15.59,3.835,0.104,12.743739092164306
1211.97478,rtk_fixed,58.1086891,56.3629202,102.019,15.965,3.831,0.075,13.979988638202975
1212.9748,rtk_fixed,58.1088336,56.3629858,101.996,16.11,3.882,0.021,13.284582583865514
1213.9748,rtk_fixed,58.108978,56.3630521,101.991,16.054,3.899,0.001,12.391169521988303
1214.9748,rtk_fixed,58.1091211,56.3631158,101.957,15.914,3.674,0.04,12.74075564092789
1215.97482,rtk_fixed,58.1092635,56.3631738,101.899,15.834,3.306,0.063,11.550789389828184
1216.97482,rtk_fixed,58.1094055,56.363225,101.891,15.835,2.915,-0.011,9.184387746944585
1217.97482,rtk_fixed,58.1095478,56.3632709,101.847,15.897,2.616,0.045,9.65045142865403
1218.97484,rtk_fixed,58.1096915,56.3633123,101.853,16.055,2.353,0.079,7.826393787399137
1219.97484,rtk_fixed,58.1098359,56.3633487,101.896,16.091,2.031,0.013,5.7933815439440375
1220.97484,rtk_fixed,58.1099797,56.3633829,101.876,15.971,2.03,-0.023,7.3541536934968175
1221.97486,rtk_fixed,58.1101221,56.3634171,101.842,15.833,1.981,0.074,7.372281526579933
